Name,X1,Y1,X2,Y2
PolyU_001_F_01.jpg,28.394366197183093,44.95774647887324,176.67605633802813,202.7042253521127
PolyU_001_F_02.jpg,31.549295774647884,44.95774647887324,175.88732394366195,199.54929577464787
PolyU_001_F_03.jpg,30.760563380281692,45.74647887323943,177.46478873239437,198.76056338028167
PolyU_001_F_04.jpg,32.33802816901408,44.95774647887324,177.46478873239437,201.12676056338023
PolyU_001_F_05.jpg,32.33802816901408,44.95774647887324,176.67605633802813,201.12676056338023
PolyU_001_F_06.jpg,32.33802816901408,43.38028169014085,176.67605633802813,201.12676056338023
PolyU_001_F_07.jpg,33.12676056338028,46.53521126760563,178.25352112676055,201.12676056338023
PolyU_001_F_08.jpg,33.91549295774648,51.26760563380282,177.46478873239437,201.12676056338023
PolyU_001_F_09.jpg,35.492957746478865,45.74647887323943,174.30985915492957,201.12676056338023
PolyU_001_F_10.jpg,33.12676056338028,47.323943661971825,177.46478873239437,199.54929577464787
PolyU_001_S_01.jpg,41.802816901408455,43.38028169014085,184.56338028169012,199.54929577464787
PolyU_001_S_02.jpg,37.85915492957745,43.38028169014085,186.9295774647887,198.76056338028167
PolyU_001_S_03.jpg,44.95774647887324,41.802816901408455,182.98591549295773,197.18309859154925
PolyU_001_S_04.jpg,44.16901408450703,44.16901408450703,186.14084507042253,199.54929577464787
PolyU_001_S_05.jpg,38.64788732394366,47.323943661971825,184.56338028169012,197.9718309859155
PolyU_001_S_06.jpg,39.43661971830985,43.38028169014085,184.56338028169012,197.9718309859155
PolyU_001_S_07.jpg,43.38028169014085,41.802816901408455,184.56338028169012,199.54929577464787
PolyU_001_S_08.jpg,45.74647887323943,41.802816901408455,184.56338028169012,200.33802816901408
PolyU_001_S_09.jpg,42.59154929577465,44.16901408450703,184.56338028169012,197.18309859154925
PolyU_001_S_10.jpg,44.16901408450703,41.802816901408455,182.98591549295773,198.76056338028167
PolyU_002_F_01.jpg,59.15492957746479,48.112676056338024,197.9718309859155,201.91549295774647
PolyU_002_F_02.jpg,61.521126760563384,48.112676056338024,197.9718309859155,201.91549295774647
PolyU_002_F_03.jpg,61.521126760563384,44.95774647887324,197.18309859154925,201.12676056338023
PolyU_002_F_04.jpg,62.30985915492958,46.53521126760563,196.39436619718307,201.91549295774647
PolyU_002_F_05.jpg,62.30985915492958,44.95774647887324,197.18309859154925,202.7042253521127
PolyU_002_F_06.jpg,67.04225352112675,45.74647887323943,198.76056338028167,202.7042253521127
PolyU_002_F_07.jpg,65.46478873239437,46.53521126760563,196.39436619718307,203.49295774647885
PolyU_002_F_08.jpg,62.30985915492958,49.69014084507042,198.76056338028167,202.7042253521127
PolyU_002_F_09.jpg,65.46478873239437,45.74647887323943,196.39436619718307,201.12676056338023
PolyU_002_F_10.jpg,63.09859154929577,47.323943661971825,195.60563380281693,201.91549295774647
PolyU_002_S_01.jpg,71.77464788732394,42.59154929577465,205.0704225352113,197.9718309859155
PolyU_002_S_02.jpg,70.19718309859155,41.802816901408455,205.85915492957744,199.54929577464787
PolyU_002_S_03.jpg,72.56338028169012,43.38028169014085,205.85915492957744,197.9718309859155
PolyU_002_S_04.jpg,66.25352112676056,44.16901408450703,205.85915492957744,198.76056338028167
PolyU_002_S_05.jpg,71.77464788732394,42.59154929577465,206.64788732394362,196.39436619718307
PolyU_002_S_06.jpg,74.14084507042253,42.59154929577465,204.28169014084503,199.54929577464787
PolyU_002_S_07.jpg,67.83098591549296,41.802816901408455,205.85915492957744,197.9718309859155
PolyU_002_S_08.jpg,69.40845070422534,44.16901408450703,206.64788732394362,200.33802816901408
PolyU_002_S_09.jpg,74.14084507042253,44.95774647887324,207.43661971830986,198.76056338028167
PolyU_002_S_10.jpg,67.04225352112675,41.802816901408455,208.22535211267603,194.8169014084507
PolyU_003_F_01.jpg,37.070422535211264,41.01408450704225,185.35211267605632,197.9718309859155
PolyU_003_F_02.jpg,38.64788732394366,42.59154929577465,186.14084507042253,193.23943661971833
PolyU_003_F_03.jpg,34.70422535211267,41.01408450704225,184.56338028169012,197.9718309859155
PolyU_003_F_04.jpg,37.85915492957745,42.59154929577465,184.56338028169012,199.54929577464787
PolyU_003_F_05.jpg,34.70422535211267,41.802816901408455,184.56338028169012,197.18309859154925
PolyU_003_F_06.jpg,37.070422535211264,41.802816901408455,185.35211267605632,198.76056338028167
PolyU_003_F_07.jpg,34.70422535211267,41.802816901408455,184.56338028169012,197.18309859154925
PolyU_003_F_08.jpg,37.85915492957745,41.01408450704225,186.14084507042253,197.18309859154925
PolyU_003_F_09.jpg,37.85915492957745,41.802816901408455,184.56338028169012,195.60563380281693
PolyU_003_F_10.jpg,36.28169014084506,44.95774647887324,184.56338028169012,198.76056338028167
PolyU_003_S_01.jpg,29.97183098591549,31.549295774647884,179.83098591549296,186.9295774647887
PolyU_003_S_02.jpg,28.394366197183093,31.549295774647884,182.19718309859152,185.35211267605632
PolyU_003_S_03.jpg,29.97183098591549,30.760563380281692,182.19718309859152,185.35211267605632
PolyU_003_S_04.jpg,31.549295774647884,31.549295774647884,180.61971830985917,185.35211267605632
PolyU_003_S_05.jpg,27.605633802816897,30.760563380281692,178.25352112676055,171.15492957746474
PolyU_003_S_06.jpg,33.12676056338028,33.91549295774648,179.83098591549296,174.30985915492957
PolyU_003_S_07.jpg,32.33802816901408,31.549295774647884,181.40845070422532,177.46478873239437
PolyU_003_S_08.jpg,29.183098591549285,37.85915492957745,177.46478873239437,186.14084507042253
PolyU_003_S_09.jpg,27.605633802816897,32.33802816901408,180.61971830985917,185.35211267605632
PolyU_003_S_10.jpg,31.549295774647884,33.12676056338028,180.61971830985917,171.94366197183098
PolyU_004_F_01.jpg,66.25352112676056,44.16901408450703,205.85915492957744,197.9718309859155
PolyU_004_F_02.jpg,63.88732394366197,41.802816901408455,205.0704225352113,199.54929577464787
PolyU_004_F_03.jpg,67.04225352112675,45.74647887323943,205.85915492957744,199.54929577464787
PolyU_004_F_04.jpg,63.09859154929577,45.74647887323943,205.85915492957744,201.12676056338023
PolyU_004_F_05.jpg,67.83098591549296,44.16901408450703,206.64788732394362,199.54929577464787
PolyU_004_F_06.jpg,63.88732394366197,50.478873239436616,205.85915492957744,197.18309859154925
PolyU_004_F_07.jpg,63.09859154929577,42.59154929577465,205.85915492957744,197.9718309859155
PolyU_004_F_08.jpg,67.04225352112675,47.323943661971825,202.7042253521127,202.7042253521127
PolyU_004_F_09.jpg,64.67605633802816,42.59154929577465,205.0704225352113,200.33802816901408
PolyU_004_F_10.jpg,64.67605633802816,41.802816901408455,206.64788732394362,198.76056338028167
PolyU_004_S_01.jpg,64.67605633802816,30.760563380281692,202.7042253521127,189.2957746478873
